publicationMonth,publicationDay,text,publicationYear,sentiment,publicationDate
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,get catch want nationalization freeport want freeport comply indonesian law regulations,2017,-0.1139,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,jakarta respond dispute government pt freeport indonesia chairman,2017,-0.4019,22/02/2017
2,22,try freeport dare dare,2017,0,22/02/2017
2,22,freeport berulah pp muhammadiyah youth ask governments forget,2017,0.1695,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,im papua love freeport nkri sama alias bisa pasti gede besar ga diambil jakarta p,2017,0.6369,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,ahok penistaan religion jokowi tipnya must go turn general field ngurusin freeport important fulus fak nationalism,2017,0.2023,22/02/2017
2,22,yet ready intend nationalization want freeport comply legislation indonesia,2017,-0.0271,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,freeport ask chappy tompo case suspend jakarta board commissioners p,2017,-0.3182,22/02/2017
2,22,amien rais since old freeport nationalize freeport muhammadiyah,2017,0,22/02/2017
2,22,muhammadiyah ask government setop freeport arrogance,2017,-0.5267,22/02/2017
2,22,ahok penistaan religion jokowi tipnya must go turn general field ngurusin freeport important fulus fak nationalism,2017,0.2023,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,muhammadiyah youth urge government resist freeport freeport via majalahsm,2017,0,22/02/2017
2,22,answer ahok status jonan criticism freeport fussy pay rp,2017,-0.5106,22/02/2017
2,22,like case freeport gk important mrk main priority bgmn ahok itgub tuh liat behavior members parliament,2017,0.5563,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,papua already dredge freeport small part enjoy corrupt officials jakarta time return papuan people,2017,0.4939,22/02/2017
2,22,well religious fighter voice freeport country indonesia need struggle,2017,0.1027,22/02/2017
2,22,alhamdulilah flood point point remain flood heavy rain jkt freeport,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,embarrass people blow communist issue activate ahok transfer freeport issue save indonesia,2017,0.6234,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,ylki compare freeport cigarette industry jakarta consumers foundation foundation,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,alhamdulilah flood point point remain flood heavy rain jkt freeport,2017,0,22/02/2017
2,22,redaksikompasbicara today discuss flood still occur jakarta freeport trade staple spi,2017,0,22/02/2017
2,22,case freeport issue indonesian citizens nationalism unless gang caliphs already feel wni,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,indonesia manage exist natural resources indonesia children future closefreeport,2017,0.3612,22/02/2017
2,22,president struggle fight freeport uh turn rank heartache ributin flood case ahok adaapa,2017,-0.5994,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,alhamdulilah flood point point remain flood heavy rain jkt freeport,2017,0,22/02/2017
2,22,freeport go home nkri starve go home,2017,0.3412,22/02/2017
2,22,come dong fight ahok opposite freeport yuk gather million ummah takbiiir,2017,0.2924,22/02/2017
2,22,alhamdulilah flood point point remain flood heavy rain jkt freeport,2017,0,22/02/2017
2,22,two thousands residents jakarta bekasi displace flood presidents support esdm freeports polemic listen buletinpagi,2017,0.4019,22/02/2017
2,22,two thousands residents jakarta bekasi displace flood presidents support esdm freeports polemic listen buletinpagi,2017,0.4019,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,falcao jomblonyalexy jakartabanjir datapolicy action friends ahok mónaco freeport sejutaaction breitbart,2017,0.4767,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,freeport ask chappy tompo case suspend jakarta,2017,-0.3182,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,freeport able unite supporters rizieq ahok eh,2017,0.4404,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,kom commissioner idfreeport deeply respect law make government say indonesia best,2017,0.8221,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,preett rejectprest freeport polemic problem ahok behavior draw clear firm attitude dr rizal ramli,2017,-0.0258,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,falcao jomblonyalexy jakartabanjir datapolicy action friends ahok mónaco freeport sejutaaction breitbart c,2017,0.4767,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,freeport problem simple think may allah give best indonesia,2017,0.3612,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,promo foto prewedding murah jakarta freeport,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka news ho,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,petii yell pro foreign president make voice adh bump freeport bunch ya issue ahok,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,jakarta board commissioners pt freeport indonesia fi marzuki darusman request makro,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,jakarta pt freeport indonesia ptfi ask aware dredge wealth resources news,2017,0.4939,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,one report ahok trial case whereas jakarta pilgub important freeport,2017,-0.1511,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,unfortunately freeport ahok,2017,-0.34,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,news jakarta pt freeport indonesia ptfi ask aware dredge wealth resources,2017,0.4939,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,muhammadiyah youth urge government resist freeport freeport via majalahsm,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka news ho,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,one sdh ready pair agencies nation face freeport msh busy ngurusi trial ahok cumakritik,2017,0.3612,22/02/2017
2,22,jakarta board commissioners pt freeport indonesia fi marzuki darusman request case,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,jakarta pt freeport indonesias unanimous attitude regard status change news,2017,0,22/02/2017
2,22,support indonesia seize freeport hand unitary republic indonesia separate instead run china,2017,0.7096,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,adik prabowo also prabowo entrance freeport control mine indonesia,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,government response support muhammadiyah youth fight pt freeports arrogance,2017,-0.5106,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,freeport press indonesia threats compel matter sovereign state kind behavior,2017,-0.5994,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,strong islamic country freeports fight indonesian government increase pic,2017,0.4588,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,stop rap pillage west papuan natural resources,2017,0.0772,22/02/2017
2,22,two thousands residents jakarta bekasi displace flood presidents support esdm freeports polemic listen buletinpagi,2017,0.4019,22/02/2017
2,22,freeport ask chappy tompo case suspend jakarta board commissioners pt freeport indon,2017,-0.3182,22/02/2017
2,22,dare ahok riot silent opponents american freeport dennysiregar action sidangahok jakartabanjir,2017,-0.3182,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,support indonesia seize freeport hand unitary republic indonesia separate instead run china,2017,0.7096,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dennysiregar fpi plotter know freeport fpi know ahok money,2017,0,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,make freeport options follow lift indonesia usirfreeport natural sovereignty ulinyusron,2017,0.3612,22/02/2017
2,22,support indonesia seize freeport hand unitary republic indonesia separate instead run china,2017,0.7096,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,enough us control freeport century period kta cma dr drill papua land land indonesia,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtalk,2017,0.5994,22/02/2017
2,22,government response support muhammadiyah youth fight pt freeports arrogance,2017,-0.5106,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,freeport ask chappy tompo case suspend jakarta board commissioners pt freeport indon,2017,-0.3182,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtalk,2017,0.5994,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,dare ahok riot silent opponents american freeport dennysiregar action sidangahok jakartabanjir,2017,-0.3182,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,falcao jomblonyalexy jakartabanjir datapolicy action friends ahok mónaco freeport sejutaaction breitbart b,2017,0.4767,22/02/2017
2,22,jakarta government ask pt freeport indonesia ptfi rethink objection,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,indonesia press amrik freeport guy tereak nkri dare riot ahok doank donk,2017,0.4449,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
